NavDate,FundName,ISIN,"NavValue (in €)","IndexValue (in €)","DividendValue (in €)"
26/08/1994,"Carmignac Patrimoine",FR0010135103,123.98,128.22,
29/08/1994,"Carmignac Patrimoine",FR0010135103,125.51,128.41,
30/08/1994,"Carmignac Patrimoine",FR0010135103,125.51,128.55,
31/08/1994,"Carmignac Patrimoine",FR0010135103,125.94,128.71,
01/09/1994,"Carmignac Patrimoine",FR0010135103,125.5,128.36,
02/09/1994,"Carmignac Patrimoine",FR0010135103,125.28,126.93,
05/09/1994,"Carmignac Patrimoine",FR0010135103,124.11,126.77,
06/09/1994,"Carmignac Patrimoine",FR0010135103,123.23,126.1,
07/09/1994,"Carmignac Patrimoine",FR0010135103,123.05,126.2,
08/09/1994,"Carmignac Patrimoine",FR0010135103,123.86,126.59,
09/09/1994,"Carmignac Patrimoine",FR0010135103,124.2,125.11,
12/09/1994,"Carmignac Patrimoine",FR0010135103,122.83,125.13,
13/09/1994,"Carmignac Patrimoine",FR0010135103,122.69,125.47,
14/09/1994,"Carmignac Patrimoine",FR0010135103,122.52,125.29,
15/09/1994,"Carmignac Patrimoine",FR0010135103,123.24,126.12,
16/09/1994,"Carmignac Patrimoine",FR0010135103,123.51,125.44,
19/09/1994,"Carmignac Patrimoine",FR0010135103,122.74,125.51,
20/09/1994,"Carmignac Patrimoine",FR0010135103,123.03,125.59,
21/09/1994,"Carmignac Patrimoine",FR0010135103,122.78,125.11,
22/09/1994,"Carmignac Patrimoine",FR0010135103,122.53,125.17,
23/09/1994,"Carmignac Patrimoine",FR0010135103,122.73,125.41,
26/09/1994,"Carmignac Patrimoine",FR0010135103,122.75,125.46,
27/09/1994,"Carmignac Patrimoine",FR0010135103,122.68,124.62,
28/09/1994,"Carmignac Patrimoine",FR0010135103,122.59,125.33,
29/09/1994,"Carmignac Patrimoine",FR0010135103,122.24,124.92,
30/09/1994,"Carmignac Patrimoine",FR0010135103,122.43,124.68,
03/10/1994,"Carmignac Patrimoine",FR0010135103,122.62,124.55,
04/10/1994,"Carmignac Patrimoine",FR0010135103,121.93,123.82,
05/10/1994,"Carmignac Patrimoine",FR0010135103,120.91,123.08,
06/10/1994,"Carmignac Patrimoine",FR0010135103,120.97,123.21,
07/10/1994,"Carmignac Patrimoine",FR0010135103,120.24,123.62,
10/10/1994,"Carmignac Patrimoine",FR0010135103,121.22,123.77,
11/10/1994,"Carmignac Patrimoine",FR0010135103,121.23,124.62,
12/10/1994,"Carmignac Patrimoine",FR0010135103,121.83,124.81,
13/10/1994,"Carmignac Patrimoine",FR0010135103,122.09,124.93,
14/10/1994,"Carmignac Patrimoine",FR0010135103,121.85,124.13,
17/10/1994,"Carmignac Patrimoine",FR0010135103,121.02,123.83,
18/10/1994,"Carmignac Patrimoine",FR0010135103,120.66,123.67,
19/10/1994,"Carmignac Patrimoine",FR0010135103,119.98,123.62,
20/10/1994,"Carmignac Patrimoine",FR0010135103,120.43,123.06,
21/10/1994,"Carmignac Patrimoine",FR0010135103,119.73,122.48,
24/10/1994,"Carmignac Patrimoine",FR0010135103,119.94,122.26,
25/10/1994,"Carmignac Patrimoine",FR0010135103,118.96,122.08,
26/10/1994,"Carmignac Patrimoine",FR0010135103,119.48,122.1,
27/10/1994,"Carmignac Patrimoine",FR0010135103,119.5,122.48,
28/10/1994,"Carmignac Patrimoine",FR0010135103,120.12,122.48821217,
01/11/1994,"Carmignac Patrimoine",FR0010135103,120.12,123.29,
02/11/1994,"Carmignac Patrimoine",FR0010135103,119.82,123.36,
03/11/1994,"Carmignac Patrimoine",FR0010135103,120.31,124.16,
04/11/1994,"Carmignac Patrimoine",FR0010135103,121.03,123.5,
07/11/1994,"Carmignac Patrimoine",FR0010135103,120.32,123.44,
08/11/1994,"Carmignac Patrimoine",FR0010135103,120.43,123.47,
09/11/1994,"Carmignac Patrimoine",FR0010135103,121.38,124.67,
11/11/1994,"Carmignac Patrimoine",FR0010135103,120.95,124.83,
14/11/1994,"Carmignac Patrimoine",FR0010135103,121.47,125.09,
15/11/1994,"Carmignac Patrimoine",FR0010135103,121.45,125.52,
16/11/1994,"Carmignac Patrimoine",FR0010135103,121.87,125.64,
17/11/1994,"Carmignac Patrimoine",FR0010135103,121.63,125.21,
18/11/1994,"Carmignac Patrimoine",FR0010135103,121.67,125.34,
21/11/1994,"Carmignac Patrimoine",FR0010135103,121.28,125.33,
22/11/1994,"Carmignac Patrimoine",FR0010135103,120.04,124.44,
23/11/1994,"Carmignac Patrimoine",FR0010135103,119.35,124.11,
24/11/1994,"Carmignac Patrimoine",FR0010135103,120.24,124.43,
25/11/1994,"Carmignac Patrimoine",FR0010135103,120.03,124.84,
28/11/1994,"Carmignac Patrimoine",FR0010135103,120.35,125.01,
29/11/1994,"Carmignac Patrimoine",FR0010135103,120.15,125.37,
30/11/1994,"Carmignac Patrimoine",FR0010135103,120.57,125.51,
01/12/1994,"Carmignac Patrimoine",FR0010135103,119.89,125.29,
02/12/1994,"Carmignac Patrimoine",FR0010135103,120.08,125.47,
05/12/1994,"Carmignac Patrimoine",FR0010135103,120.27,125.44,
06/12/1994,"Carmignac Patrimoine",FR0010135103,119.78,125.42,
07/12/1994,"Carmignac Patrimoine",FR0010135103,119.43,125.1,
08/12/1994,"Carmignac Patrimoine",FR0010135103,119.44,124.84,
09/12/1994,"Carmignac Patrimoine",FR0010135103,118.77,124.4,
12/12/1994,"Carmignac Patrimoine",FR0010135103,118.4,124.32,
13/12/1994,"Carmignac Patrimoine",FR0010135103,118.15,124.29,
14/12/1994,"Carmignac Patrimoine",FR0010135103,118.56,124.78,
15/12/1994,"Carmignac Patrimoine",FR0010135103,118.49,125.11,
16/12/1994,"Carmignac Patrimoine",FR0010135103,118.54,125.59,
19/12/1994,"Carmignac Patrimoine",FR0010135103,118.5,125.61,
20/12/1994,"Carmignac Patrimoine",FR0010135103,118.44,125.48,
21/12/1994,"Carmignac Patrimoine",FR0010135103,118.43,125.84,
22/12/1994,"Carmignac Patrimoine",FR0010135103,118.8,126.4,
23/12/1994,"Carmignac Patrimoine",FR0010135103,118.95,126.58,
26/12/1994,"Carmignac Patrimoine",FR0010135103,119.06,126.6,
27/12/1994,"Carmignac Patrimoine",FR0010135103,118.82,126.58,
28/12/1994,"Carmignac Patrimoine",FR0010135103,118.7,126.29,
29/12/1994,"Carmignac Patrimoine",FR0010135103,118.03,124.96,
30/12/1994,"Carmignac Patrimoine",FR0010135103,117.65,124.75,
02/01/1995,"Carmignac Patrimoine",FR0010135103,117.65,125.21,
03/01/1995,"Carmignac Patrimoine",FR0010135103,117.85,124.65,
04/01/1995,"Carmignac Patrimoine",FR0010135103,117.74,124.64,
05/01/1995,"Carmignac Patrimoine",FR0010135103,117.6,124.04,
06/01/1995,"Carmignac Patrimoine",FR0010135103,117.56,123.81,
09/01/1995,"Carmignac Patrimoine",FR0010135103,117.26,123.46,
10/01/1995,"Carmignac Patrimoine",FR0010135103,116.22,123.12,
11/01/1995,"Carmignac Patrimoine",FR0010135103,116.08,123.32,
12/01/1995,"Carmignac Patrimoine",FR0010135103,115.91,123.15,
13/01/1995,"Carmignac Patrimoine",FR0010135103,115.9,124.16,
16/01/1995,"Carmignac Patrimoine",FR0010135103,116.11,124.33,
17/01/1995,"Carmignac Patrimoine",FR0010135103,115.99,123.93,
18/01/1995,"Carmignac Patrimoine",FR0010135103,115.83,123.72,
19/01/1995,"Carmignac Patrimoine",FR0010135103,115.59,122.95,
20/01/1995,"Carmignac Patrimoine",FR0010135103,113.83,120.88,
23/01/1995,"Carmignac Patrimoine",FR0010135103,113.27,120.46,
24/01/1995,"Carmignac Patrimoine",FR0010135103,112.98,120.87,
25/01/1995,"Carmignac Patrimoine",FR0010135103,112.88,121.46,
26/01/1995,"Carmignac Patrimoine",FR0010135103,112.99,121.62,
27/01/1995,"Carmignac Patrimoine",FR0010135103,113.07,122.18,
30/01/1995,"Carmignac Patrimoine",FR0010135103,112.55,122.19,
31/01/1995,"Carmignac Patrimoine",FR0010135103,112.89,123.03,
01/02/1995,"Carmignac Patrimoine",FR0010135103,113.51,123.17,
02/02/1995,"Carmignac Patrimoine",FR0010135103,113.54,122.97,
03/02/1995,"Carmignac Patrimoine",FR0010135103,113.92,124.62,
06/02/1995,"Carmignac Patrimoine",FR0010135103,114.88,124.85,
07/02/1995,"Carmignac Patrimoine",FR0010135103,115.02,125.44,
08/02/1995,"Carmignac Patrimoine",FR0010135103,114.71,124.52,
09/02/1995,"Carmignac Patrimoine",FR0010135103,114.62,124.27,
10/02/1995,"Carmignac Patrimoine",FR0010135103,114.71,124.06,
13/02/1995,"Carmignac Patrimoine",FR0010135103,114.17,124.08,
14/02/1995,"Carmignac Patrimoine",FR0010135103,114.52,123.6,
15/02/1995,"Carmignac Patrimoine",FR0010135103,114.3,123.71,
16/02/1995,"Carmignac Patrimoine",FR0010135103,113.45,122.73,
17/02/1995,"Carmignac Patrimoine",FR0010135103,112.43,121.99,
20/02/1995,"Carmignac Patrimoine",FR0010135103,111.65,121.88,
21/02/1995,"Carmignac Patrimoine",FR0010135103,111.04,122.08,
22/02/1995,"Carmignac Patrimoine",FR0010135103,110.92,122.12,
23/02/1995,"Carmignac Patrimoine",FR0010135103,111.29,122.53,
24/02/1995,"Carmignac Patrimoine",FR0010135103,111.56,121.82,
27/02/1995,"Carmignac Patrimoine",FR0010135103,110.12,121.54,
28/02/1995,"Carmignac Patrimoine",FR0010135103,110.3,122.25,
01/03/1995,"Carmignac Patrimoine",FR0010135103,111.6,122.21,
02/03/1995,"Carmignac Patrimoine",FR0010135103,110.3,122.09,
03/03/1995,"Carmignac Patrimoine",FR0010135103,109.08,120.3,
06/03/1995,"Carmignac Patrimoine",FR0010135103,106.26,119.88,
07/03/1995,"Carmignac Patrimoine",FR0010135103,106.07,119.62,
08/03/1995,"Carmignac Patrimoine",FR0010135103,104.46,119.84,
09/03/1995,"Carmignac Patrimoine",FR0010135103,105.86,119.95,
10/03/1995,"Carmignac Patrimoine",FR0010135103,107.22,121.54,
13/03/1995,"Carmignac Patrimoine",FR0010135103,106.49,121.58,
14/03/1995,"Carmignac Patrimoine",FR0010135103,107.2,121.67,
15/03/1995,"Carmignac Patrimoine",FR0010135103,106.73,121.15,
16/03/1995,"Carmignac Patrimoine",FR0010135103,106.33,121.69,
17/03/1995,"Carmignac Patrimoine",FR0010135103,107.13,121.99,
20/03/1995,"Carmignac Patrimoine",FR0010135103,107.81,122.18,
21/03/1995,"Carmignac Patrimoine",FR0010135103,107.16,122.63,
22/03/1995,"Carmignac Patrimoine",FR0010135103,107.09,122.21,
23/03/1995,"Carmignac Patrimoine",FR0010135103,107.04,122.11,
24/03/1995,"Carmignac Patrimoine",FR0010135103,106.91,122.43,
27/03/1995,"Carmignac Patrimoine",FR0010135103,107.18,122.37,
28/03/1995,"Carmignac Patrimoine",FR0010135103,106.91,122.43,
29/03/1995,"Carmignac Patrimoine",FR0010135103,106.32,121.79,
30/03/1995,"Carmignac Patrimoine",FR0010135103,106.52,122.61,
31/03/1995,"Carmignac Patrimoine",FR0010135103,106.15,121.27,
03/04/1995,"Carmignac Patrimoine",FR0010135103,105.36,121.2,
04/04/1995,"Carmignac Patrimoine",FR0010135103,106.01,122.52,
05/04/1995,"Carmignac Patrimoine",FR0010135103,105.76,122.31,
06/04/1995,"Carmignac Patrimoine",FR0010135103,105.39,122.01,
07/04/1995,"Carmignac Patrimoine",FR0010135103,105.38,124.12,
10/04/1995,"Carmignac Patrimoine",FR0010135103,105.74,124.88,
11/04/1995,"Carmignac Patrimoine",FR0010135103,106.45,124.46,
12/04/1995,"Carmignac Patrimoine",FR0010135103,106.56,124.63,
13/04/1995,"Carmignac Patrimoine",FR0010135103,106.18,124.32,
17/04/1995,"Carmignac Patrimoine",FR0010135103,106.23,123.97,
18/04/1995,"Carmignac Patrimoine",FR0010135103,105.42,124.16,
19/04/1995,"Carmignac Patrimoine",FR0010135103,105.43,124.23,
20/04/1995,"Carmignac Patrimoine",FR0010135103,105.71,125.16,
21/04/1995,"Carmignac Patrimoine",FR0010135103,106.37,125.35,
24/04/1995,"Carmignac Patrimoine",FR0010135103,106.19,125.3,
25/04/1995,"Carmignac Patrimoine",FR0010135103,105.97,125.4,
26/04/1995,"Carmignac Patrimoine",FR0010135103,106.33,125.09,
27/04/1995,"Carmignac Patrimoine",FR0010135103,105.9,125.6,
28/04/1995,"Carmignac Patrimoine",FR0010135103,106.99,125.60816664,
01/05/1995,"Carmignac Patrimoine",FR0010135103,106.99,127,
02/05/1995,"Carmignac Patrimoine",FR0010135103,107.28,127,
03/05/1995,"Carmignac Patrimoine",FR0010135103,107.78,127.34,
04/05/1995,"Carmignac Patrimoine",FR0010135103,107.59,127.23,
05/05/1995,"Carmignac Patrimoine",FR0010135103,107.89,127.53,
09/05/1995,"Carmignac Patrimoine",FR0010135103,107.8,127.8,
10/05/1995,"Carmignac Patrimoine",FR0010135103,107.96,128.32,
11/05/1995,"Carmignac Patrimoine",FR0010135103,109.86,129.91,
12/05/1995,"Carmignac Patrimoine",FR0010135103,111.64,130.29,
15/05/1995,"Carmignac Patrimoine",FR0010135103,111.5,130.56,
16/05/1995,"Carmignac Patrimoine",FR0010135103,112.77,130.8,
17/05/1995,"Carmignac Patrimoine",FR0010135103,112.84,131.51,
18/05/1995,"Carmignac Patrimoine",FR0010135103,112.95,131.05,
19/05/1995,"Carmignac Patrimoine",FR0010135103,112.13,130.49,
22/05/1995,"Carmignac Patrimoine",FR0010135103,112.66,130.32,
23/05/1995,"Carmignac Patrimoine",FR0010135103,113.37,131.27,
24/05/1995,"Carmignac Patrimoine",FR0010135103,114.83,131.44,
26/05/1995,"Carmignac Patrimoine",FR0010135103,110.88,129.37,
29/05/1995,"Carmignac Patrimoine",FR0010135103,110.88,128.79,
30/05/1995,"Carmignac Patrimoine",FR0010135103,111.31,129.14,
31/05/1995,"Carmignac Patrimoine",FR0010135103,110.89,130.31,
01/06/1995,"Carmignac Patrimoine",FR0010135103,113.76,130.78,
02/06/1995,"Carmignac Patrimoine",FR0010135103,113.61,130.79,
06/06/1995,"Carmignac Patrimoine",FR0010135103,113.24,131.12,
07/06/1995,"Carmignac Patrimoine",FR0010135103,113.12,130.76,
08/06/1995,"Carmignac Patrimoine",FR0010135103,113.27,130.36,
09/06/1995,"Carmignac Patrimoine",FR0010135103,112.39,129.51,
12/06/1995,"Carmignac Patrimoine",FR0010135103,112.05,128.81,
13/06/1995,"Carmignac Patrimoine",FR0010135103,112.58,129.62,
14/06/1995,"Carmignac Patrimoine",FR0010135103,113.02,128.91,
15/06/1995,"Carmignac Patrimoine",FR0010135103,113.21,129.51,
16/06/1995,"Carmignac Patrimoine",FR0010135103,113.31,129.2,
19/06/1995,"Carmignac Patrimoine",FR0010135103,113.41,129.71,
20/06/1995,"Carmignac Patrimoine",FR0010135103,113.21,129.01,
21/06/1995,"Carmignac Patrimoine",FR0010135103,112.97,129.29,
22/06/1995,"Carmignac Patrimoine",FR0010135103,112.88,130.12,
23/06/1995,"Carmignac Patrimoine",FR0010135103,113.22,129.91,
26/06/1995,"Carmignac Patrimoine",FR0010135103,112.92,129.55,
27/06/1995,"Carmignac Patrimoine",FR0010135103,112.85,129.05,
28/06/1995,"Carmignac Patrimoine",FR0010135103,113.03,129.16,
29/06/1995,"Carmignac Patrimoine",FR0010135103,113.23,128.05,
30/06/1995,"Carmignac Patrimoine",FR0010135103,113.03,127.99,
03/07/1995,"Carmignac Patrimoine",FR0010135103,112.99,128.04,
04/07/1995,"Carmignac Patrimoine",FR0010135103,113.1,128.55,
05/07/1995,"Carmignac Patrimoine",FR0010135103,113.98,128.71,
06/07/1995,"Carmignac Patrimoine",FR0010135103,114.4,129.32,
07/07/1995,"Carmignac Patrimoine",FR0010135103,115.75,130.15,
10/07/1995,"Carmignac Patrimoine",FR0010135103,116.71,131.09,
11/07/1995,"Carmignac Patrimoine",FR0010135103,116.51,131.27,
12/07/1995,"Carmignac Patrimoine",FR0010135103,118.26,131.64,
13/07/1995,"Carmignac Patrimoine",FR0010135103,119.92,131.05,
17/07/1995,"Carmignac Patrimoine",FR0010135103,119.31,130.68,
18/07/1995,"Carmignac Patrimoine",FR0010135103,118.37,129.57,
19/07/1995,"Carmignac Patrimoine",FR0010135103,116.64,128.83,
20/07/1995,"Carmignac Patrimoine",FR0010135103,116.16,128.72,
21/07/1995,"Carmignac Patrimoine",FR0010135103,116.01,128.84,
24/07/1995,"Carmignac Patrimoine",FR0010135103,116.3,129.39,
25/07/1995,"Carmignac Patrimoine",FR0010135103,116.52,130,
26/07/1995,"Carmignac Patrimoine",FR0010135103,117.09,129.64,
27/07/1995,"Carmignac Patrimoine",FR0010135103,116.97,129.65,
28/07/1995,"Carmignac Patrimoine",FR0010135103,116.79,129.31,
31/07/1995,"Carmignac Patrimoine",FR0010135103,116.59,129.41,
01/08/1995,"Carmignac Patrimoine",FR0010135103,116.52,128.55,
02/08/1995,"Carmignac Patrimoine",FR0010135103,116.96,129.42,
03/08/1995,"Carmignac Patrimoine",FR0010135103,117.32,128.93,
04/08/1995,"Carmignac Patrimoine",FR0010135103,117.2,129.19,
07/08/1995,"Carmignac Patrimoine",FR0010135103,117.53,130.08,
08/08/1995,"Carmignac Patrimoine",FR0010135103,118.21,130.21,
09/08/1995,"Carmignac Patrimoine",FR0010135103,118.21,130.07,
10/08/1995,"Carmignac Patrimoine",FR0010135103,118.21,130.38,
11/08/1995,"Carmignac Patrimoine",FR0010135103,118.65,130.18,
16/08/1995,"Carmignac Patrimoine",FR0010135103,120.84,132.07,
17/08/1995,"Carmignac Patrimoine",FR0010135103,121.74,132.16,
18/08/1995,"Carmignac Patrimoine",FR0010135103,121.2,132.18,
21/08/1995,"Carmignac Patrimoine",FR0010135103,121.62,132.46,
22/08/1995,"Carmignac Patrimoine",FR0010135103,121.85,133.16,
23/08/1995,"Carmignac Patrimoine",FR0010135103,122.57,132.94,
24/08/1995,"Carmignac Patrimoine",FR0010135103,122.08,132.83,
25/08/1995,"Carmignac Patrimoine",FR0010135103,122.05,133.01,
28/08/1995,"Carmignac Patrimoine",FR0010135103,122.18,132.51,
29/08/1995,"Carmignac Patrimoine",FR0010135103,122.13,132.94,
30/08/1995,"Carmignac Patrimoine",FR0010135103,122.14,132.49,
31/08/1995,"Carmignac Patrimoine",FR0010135103,121.43,132.47,
01/09/1995,"Carmignac Patrimoine",FR0010135103,122.09,132.91,
04/09/1995,"Carmignac Patrimoine",FR0010135103,122.02,133.07,
05/09/1995,"Carmignac Patrimoine",FR0010135103,122.49,133.26,
06/09/1995,"Carmignac Patrimoine",FR0010135103,122.75,133.97,
07/09/1995,"Carmignac Patrimoine",FR0010135103,123.01,133.94,
08/09/1995,"Carmignac Patrimoine",FR0010135103,123.35,133.93,
11/09/1995,"Carmignac Patrimoine",FR0010135103,122.78,134.35,
12/09/1995,"Carmignac Patrimoine",FR0010135103,123.73,134.42,
13/09/1995,"Carmignac Patrimoine",FR0010135103,124.67,135.46,
14/09/1995,"Carmignac Patrimoine",FR0010135103,124.59,135.69,
15/09/1995,"Carmignac Patrimoine",FR0010135103,124.79,135.33,
18/09/1995,"Carmignac Patrimoine",FR0010135103,124.8,134.82,
19/09/1995,"Carmignac Patrimoine",FR0010135103,124.46,134.89,
20/09/1995,"Carmignac Patrimoine",FR0010135103,124.17,134.39,
21/09/1995,"Carmignac Patrimoine",FR0010135103,121.73,132.65,
22/09/1995,"Carmignac Patrimoine",FR0010135103,120.15,132.29,
25/09/1995,"Carmignac Patrimoine",FR0010135103,120,132.26,
26/09/1995,"Carmignac Patrimoine",FR0010135103,120.39,132.32,
27/09/1995,"Carmignac Patrimoine",FR0010135103,119.12,131.51,
28/09/1995,"Carmignac Patrimoine",FR0010135103,118.51,131.77,
29/09/1995,"Carmignac Patrimoine",FR0010135103,117.91,132.2,
02/10/1995,"Carmignac Patrimoine",FR0010135103,118.18,132.2,
03/10/1995,"Carmignac Patrimoine",FR0010135103,118.22,133.02,
04/10/1995,"Carmignac Patrimoine",FR0010135103,118.92,133.14,
05/10/1995,"Carmignac Patrimoine",FR0010135103,119.24,133.56,
06/10/1995,"Carmignac Patrimoine",FR0010135103,119.83,133.45,
09/10/1995,"Carmignac Patrimoine",FR0010135103,119.77,133.04,
10/10/1995,"Carmignac Patrimoine",FR0010135103,119.7,132.75,
11/10/1995,"Carmignac Patrimoine",FR0010135103,119.47,132.66,
12/10/1995,"Carmignac Patrimoine",FR0010135103,119.31,132.7,
13/10/1995,"Carmignac Patrimoine",FR0010135103,120.13,133.13,
16/10/1995,"Carmignac Patrimoine",FR0010135103,120.07,133.21,
17/10/1995,"Carmignac Patrimoine",FR0010135103,120.26,133.45,
18/10/1995,"Carmignac Patrimoine",FR0010135103,120.29,133.72,
19/10/1995,"Carmignac Patrimoine",FR0010135103,120.4,133.25,
20/10/1995,"Carmignac Patrimoine",FR0010135103,119.99,132.59,
23/10/1995,"Carmignac Patrimoine",FR0010135103,118.7,131.4,
24/10/1995,"Carmignac Patrimoine",FR0010135103,118.35,131.56,
25/10/1995,"Carmignac Patrimoine",FR0010135103,118.04,131.54,
26/10/1995,"Carmignac Patrimoine",FR0010135103,117.77,131.03,
27/10/1995,"Carmignac Patrimoine",FR0010135103,116.45,130.87,
30/10/1995,"Carmignac Patrimoine",FR0010135103,116.32,131.08,
31/10/1995,"Carmignac Patrimoine",FR0010135103,116.56,131.61,
02/11/1995,"Carmignac Patrimoine",FR0010135103,116.59,132.45,
03/11/1995,"Carmignac Patrimoine",FR0010135103,116.59,132.46,
06/11/1995,"Carmignac Patrimoine",FR0010135103,116.19,132.39,
07/11/1995,"Carmignac Patrimoine",FR0010135103,116.03,132.17,
08/11/1995,"Carmignac Patrimoine",FR0010135103,115.55,132.76,
09/11/1995,"Carmignac Patrimoine",FR0010135103,115.54,132.68,
10/11/1995,"Carmignac Patrimoine",FR0010135103,115.08,132.82,
13/11/1995,"Carmignac Patrimoine",FR0010135103,115,132.82,
14/11/1995,"Carmignac Patrimoine",FR0010135103,114.93,132.41,
15/11/1995,"Carmignac Patrimoine",FR0010135103,113.83,132.15,
16/11/1995,"Carmignac Patrimoine",FR0010135103,113.17,132.73,
17/11/1995,"Carmignac Patrimoine",FR0010135103,113.1,132.71,
20/11/1995,"Carmignac Patrimoine",FR0010135103,113.85,133.2,
21/11/1995,"Carmignac Patrimoine",FR0010135103,114.15,133.39,
22/11/1995,"Carmignac Patrimoine",FR0010135103,114.95,133.46,
23/11/1995,"Carmignac Patrimoine",FR0010135103,115.83,133.75,
24/11/1995,"Carmignac Patrimoine",FR0010135103,115.77,133.98,
27/11/1995,"Carmignac Patrimoine",FR0010135103,116.68,135,
28/11/1995,"Carmignac Patrimoine",FR0010135103,116.99,135.14,
29/11/1995,"Carmignac Patrimoine",FR0010135103,116.94,135.55,
30/11/1995,"Carmignac Patrimoine",FR0010135103,118.45,136.99,
01/12/1995,"Carmignac Patrimoine",FR0010135103,119.67,137.21,
04/12/1995,"Carmignac Patrimoine",FR0010135103,120.38,138.05,
05/12/1995,"Carmignac Patrimoine",FR0010135103,120.55,137.42,
06/12/1995,"Carmignac Patrimoine",FR0010135103,120.16,137.96,
07/12/1995,"Carmignac Patrimoine",FR0010135103,119.99,138.1,
08/12/1995,"Carmignac Patrimoine",FR0010135103,119.82,138.34,
11/12/1995,"Carmignac Patrimoine",FR0010135103,120.05,138.63,
12/12/1995,"Carmignac Patrimoine",FR0010135103,119.75,138.97,
13/12/1995,"Carmignac Patrimoine",FR0010135103,120.36,139.34,
14/12/1995,"Carmignac Patrimoine",FR0010135103,119.83,138.38,
15/12/1995,"Carmignac Patrimoine",FR0010135103,119.65,137.91,
18/12/1995,"Carmignac Patrimoine",FR0010135103,118.82,136.91,
19/12/1995,"Carmignac Patrimoine",FR0010135103,118.3,137.13,
20/12/1995,"Carmignac Patrimoine",FR0010135103,118.76,137.52,
21/12/1995,"Carmignac Patrimoine",FR0010135103,118.73,137.82,
22/12/1995,"Carmignac Patrimoine",FR0010135103,118.73,137.91,
26/12/1995,"Carmignac Patrimoine",FR0010135103,118.28,137.98,
27/12/1995,"Carmignac Patrimoine",FR0010135103,118.28,137.9,
28/12/1995,"Carmignac Patrimoine",FR0010135103,118.1,137.95,
29/12/1995,"Carmignac Patrimoine",FR0010135103,118.17,138.18,
02/01/1996,"Carmignac Patrimoine",FR0010135103,118.57,138.34,
